num#_323	859	1		target	target	1
num#_323	839	835		copy	copy	1
num#_323	794	793		fail	fail	1
num#_323	165	164		property	property	1
num#_323	437	435		attribute	attribute	1
num#_323	461	460		syspropertyset	syspropertyset	1
num#_323	504	495		macrodef	macrodef	1
num#_323	888	886	http://www.netbeans.org/ns/j2se-project/3	debug	j2seproject3:debug	1
num#_323	345	344	http://www.netbeans.org/ns/j2se-project/3	test-impl	j2seproject3:test-impl	1
num#_323	164	152		sequential	sequential	1
num#_323	626	1		target	target	1
num#_323	195	186		attribute	attribute	1
num#_323	472	469		sequential	sequential	1
num#_323	404	403	http://www.netbeans.org/ns/j2se-project/3	junit-debug	j2seproject3:junit-debug	1
num#_323	116	19		property	property	1
num#_323	332	329		attribute	attribute	1
num#_323	15	12		property	property	1
num#_323	700	1		target	target	1
num#_323	372	1		target	target	1
num#_323	833	1		target	target	1
num#_323	892	1		target	target	1
num#_323	898	897		mkdir	mkdir	1
num#_323	703	702		fail	fail	1
num#_323	511	510		property	property	1
num#_323	137	134		fail	fail	1
num#_323	362	361		test	test	1
num#_323	273	267		sequential	sequential	1
num#_323	436	435		attribute	attribute	1
num#_323	797	1		target	target	1
num#_323	710	1		target	target	1
num#_323	183	168		compilerarg	compilerarg	1
num#_323	268	267		attribute	attribute	1
num#_323	203	202		dirset	dirset	1
num#_323	623	622		antcall	antcall	1
num#_323	736	734		nbprofiledirect	nbprofiledirect	1
num#_323	338	1		target	target	1
